user_id,topic_id,days_since_last_review,repetitions,ease_factor,recalled_correctly
126,2,25,0,2.5,0
172,81,23,0,2.5,0
354,35,26,0,2.5,0
450,70,0,1,2.4,1
89,71,16,0,2.5,0
71,65,0,0,2.3,1
486,36,0,0,2.3,1
312,87,0,0,2.3,1
81,63,21,0,2.5,0
229,27,0,1,2.4,1
22,72,0,0,2.3,1
439,16,0,2,2.5,1
243,32,1,0,2.5,1
454,27,5,0,2.5,0
23,28,0,2,2.7,1
301,57,0,1,2.4,1
59,94,0,1,2.6,1
151,50,0,2,2.7,1
3,43,0,0,2.3,1
276,45,0,0,2.3,1
426,35,6,0,2.5,0
128,11,25,0,2.5,0
353,55,0,1,2.4,1
230,4,0,0,2.3,1
61,22,0,0,2.3,1
260,41,0,1,2.4,1
449,54,0,0,2.3,1
391,30,22,0,2.5,0
122,98,14,0,2.5,0
134,45,0,0,2.3,1
497,39,0,3,2.8000000000000003,1
398,55,14,0,2.5,0
490,17,3,0,2.5,1
3,68,0,0,2.3,1
46,90,0,3,2.8000000000000003,1
369,90,0,3,2.6,1
40,12,0,1,2.6,1
461,54,0,1,2.4,1
442,89,0,0,2.3,1
30,7,13,0,2.5,0
335,81,18,0,2.5,0
350,5,0,1,2.4,1
327,0,0,2,2.5,1
126,78,0,0,2.3,1
412,43,0,0,2.3,1
117,7,26,0,2.5,0
40,97,0,0,2.3,1
51,26,17,0,2.5,0
256,61,0,0,2.3,1
342,38,0,0,2.3,1
401,0,0,3,2.6,1
75,46,0,1,2.4,1
42,15,0,0,2.3,1
273,60,0,1,2.4,1
438,90,8,0,2.5,0
444,43,0,0,2.3,1
226,96,0,0,2.3,1
317,13,0,2,2.5,1
90,50,0,0,2.3,1
191,56,0,0,2.3,1
262,22,23,0,2.5,0
271,7,0,0,2.3,1
284,37,0,1,2.4,1
104,31,0,0,2.3,1
497,47,0,1,2.6,1
347,14,0,3,2.8000000000000003,1
480,87,0,0,2.3,1
230,26,18,0,2.5,0
432,91,0,0,2.3,1
290,85,0,1,2.4,1
181,42,0,1,2.4,1
495,58,0,2,2.5,1
200,33,0,0,2.3,1
342,16,0,1,2.4,1
129,20,0,0,2.3,1
36,6,0,2,2.5,1
283,75,0,3,2.6,1
392,10,0,0,2.3,1
37,23,11,0,2.5,0
144,11,0,1,2.6,1
45,88,8,0,2.5,0
27,98,29,0,2.5,0
277,54,0,1,2.4,1
198,36,0,0,2.3,1
231,27,0,0,2.3,1
356,47,0,1,2.4,1
399,75,0,1,2.4,1
217,99,14,0,2.5,1
413,96,0,1,2.4,1
237,47,25,0,2.5,0
286,98,0,3,2.6,1
345,94,24,0,2.5,0
265,82,9,0,2.5,0
222,15,0,0,2.3,1
193,26,0,3,2.6,1
275,1,3,0,2.5,1
442,20,0,1,2.4,1
454,69,0,1,2.4,1
481,19,2,0,2.5,1
139,70,0,0,2.3,1
303,29,0,2,2.5,1
94,32,20,0,2.5,0
64,10,0,0,2.3,1
97,56,0,0,2.3,1
18,16,0,1,2.4,1
347,56,0,0,2.3,1
338,57,0,0,2.3,1
327,34,0,0,2.3,1
246,59,3,0,2.5,0
234,88,0,0,2.3,1
145,9,25,0,2.5,0
196,51,0,0,2.3,1
453,93,0,0,2.3,1
213,89,0,0,2.3,1
317,70,0,1,2.6,1
254,60,0,0,2.3,1
1,46,0,1,2.4,1
444,38,20,0,2.5,0
377,25,19,0,2.5,0
190,49,15,0,2.5,0
468,21,21,0,2.5,0
229,5,0,1,2.4,1
310,57,0,1,2.4,1
264,54,0,1,2.4,1
259,55,4,0,2.5,0
393,62,0,0,2.3,1
136,82,22,0,2.5,0
335,78,29,0,2.5,0
268,7,0,2,2.7,1
447,12,22,0,2.5,0
119,68,22,0,2.5,0
331,62,0,0,2.3,1
79,94,0,4,2.9000000000000004,1
230,9,21,0,2.5,0
394,49,0,0,2.3,1
410,36,0,2,2.7,1
216,60,0,1,2.4,1
363,44,0,0,2.3,1
103,37,0,0,2.3,1
28,51,0,1,2.4,1
290,50,0,0,2.3,1
353,17,0,0,2.3,1
193,5,23,0,2.5,0
364,66,0,1,2.4,1
331,58,0,0,2.3,1
382,38,0,0,2.3,1
367,23,0,0,2.3,1
274,9,0,1,2.4,1
405,37,0,1,2.4,1
188,96,0,0,2.3,1
444,39,21,0,2.5,0
42,42,1,0,2.5,0
340,50,0,0,2.3,1
17,88,0,0,2.3,1
382,95,0,1,2.4,1
209,40,9,0,2.5,0
59,60,0,2,2.5,1
427,26,22,0,2.5,0
391,35,0,1,2.4,1
122,61,0,0,2.3,1
17,23,30,0,2.5,0
315,37,5,0,2.5,0
256,59,0,1,2.4,1
254,6,29,0,2.5,0
370,52,0,0,2.3,1
92,82,0,0,2.3,1
440,24,0,2,2.7,1
112,81,13,0,2.5,0
88,61,19,0,2.5,0
103,75,0,0,2.3,1
145,70,19,0,2.5,0
59,88,22,0,2.5,0
120,35,0,2,2.5,1
61,14,0,2,2.7,1
381,36,0,1,2.4,1
474,91,0,0,2.3,1
426,53,3,0,2.5,0
146,46,0,2,2.5,1
456,94,0,1,2.4,1
359,2,0,0,2.3,1
192,4,0,0,2.3,1
341,54,6,0,2.5,0
57,97,14,0,2.5,0
391,97,0,0,2.3,1
441,84,0,2,2.5,1
305,63,0,0,2.3,1
183,81,0,1,2.4,1
157,11,27,0,2.5,0
391,65,0,0,2.3,1
109,73,0,1,2.4,1
447,25,0,1,2.4,1
380,63,0,2,2.5,1
420,22,2,0,2.5,1
101,13,0,2,2.5,1
486,86,0,1,2.4,1
434,18,0,2,2.7,1
254,29,10,0,2.5,0
134,58,0,2,2.5,1
81,65,8,0,2.5,0
327,56,27,0,2.5,0
248,82,0,0,2.3,1
54,67,26,0,2.5,0
234,71,0,1,2.4,1
35,35,0,1,2.4,1
377,16,0,1,2.6,1
409,75,0,0,2.3,1
326,61,19,0,2.5,0
209,63,25,0,2.5,0
473,60,0,0,2.3,1
36,41,0,3,2.6,1
257,23,0,0,2.3,1
231,2,0,0,2.3,1
408,88,0,1,2.4,1
428,36,23,0,2.5,0
244,11,5,0,2.5,1
348,96,22,0,2.5,0
85,57,5,0,2.5,1
96,6,0,2,2.5,1
1,14,0,0,2.3,1
97,84,11,0,2.5,0
180,20,0,1,2.6,1
183,99,0,2,2.7,1
55,96,0,3,2.6,1
239,91,0,0,2.3,1
17,34,0,2,2.5,1
183,92,0,2,2.5,1
449,18,0,0,2.3,1
348,18,19,0,2.5,0
370,51,0,1,2.4,1
283,98,0,2,2.5,1
454,79,0,1,2.4,1
285,75,0,2,2.5,1
247,58,24,0,2.5,0
426,82,0,2,2.7,1
66,19,0,0,2.3,1
292,9,16,0,2.5,0
376,6,0,1,2.4,1
446,76,0,0,2.3,1
69,49,9,0,2.5,0
5,97,0,1,2.4,1
369,59,0,2,2.5,1
368,72,0,1,2.4,1
350,36,0,0,2.3,1
431,32,0,3,2.6,1
41,15,0,2,2.7,1
365,88,0,0,2.3,1
299,25,12,0,2.5,0
164,8,0,0,2.3,1
362,4,0,2,2.5,1
387,85,21,0,2.5,0
339,55,0,1,2.4,1
15,29,0,0,2.3,1
30,97,0,2,2.7,1
126,17,0,0,2.3,1
10,90,0,1,2.4,1
18,72,0,0,2.3,1
452,12,16,0,2.5,0
57,93,0,2,2.5,1
12,74,23,0,2.5,0
293,2,0,0,2.3,1
113,90,9,0,2.5,0
157,61,0,1,2.6,1
268,17,0,0,2.3,1
10,46,4,0,2.5,0
337,83,25,0,2.5,0
73,59,0,2,2.5,1
454,66,0,0,2.3,1
476,31,0,1,2.4,1
431,7,21,0,2.5,0
7,68,0,0,2.3,1
493,97,0,2,2.5,1
41,59,0,0,2.3,1
67,81,0,0,2.3,1
76,4,0,0,2.3,1
352,74,0,2,2.5,1
159,81,0,0,2.3,1
400,19,18,0,2.5,0
271,23,0,0,2.3,1
429,86,21,0,2.5,0
260,79,0,1,2.4,1
363,83,0,2,2.5,1
53,80,27,0,2.5,0
76,4,0,1,2.4,1
20,60,0,0,2.3,1
75,77,0,0,2.3,1
397,48,0,0,2.3,1
60,3,0,0,2.3,1
48,53,13,0,2.5,0
112,75,5,0,2.5,1
318,42,0,0,2.3,1
279,8,0,1,2.6,1
359,71,0,1,2.4,1
82,54,0,0,2.3,1
328,22,29,0,2.5,0
412,60,0,1,2.4,1
381,57,0,3,2.6,1
278,11,19,0,2.5,0
347,25,0,0,2.3,1
43,2,30,0,2.5,0
48,45,0,0,2.3,1
23,76,0,0,2.3,1
73,13,11,0,2.5,0
207,56,27,0,2.5,0
46,77,2,0,2.5,1
210,24,0,1,2.4,1
42,84,2,0,2.5,1
144,19,0,0,2.3,1
109,32,0,1,2.4,1
478,85,0,2,2.5,1
498,29,0,0,2.3,1
488,84,18,0,2.5,0
252,32,0,0,2.3,1
225,52,0,3,2.6,1
326,73,0,2,2.5,1
489,26,0,0,2.3,1
433,16,0,1,2.4,1
269,4,0,1,2.4,1
28,99,0,0,2.3,1
317,78,0,1,2.4,1
494,86,0,1,2.4,1
160,61,23,0,2.5,0
416,74,0,0,2.3,1
488,79,0,0,2.3,1
336,4,0,0,2.3,1
271,59,0,0,2.3,1
111,99,0,1,2.4,1
350,77,0,1,2.4,1
46,28,0,2,2.7,1
129,63,0,0,2.3,1
181,54,0,0,2.3,1
36,66,13,0,2.5,0
39,45,0,0,2.3,1
347,47,0,0,2.3,1
55,32,0,3,2.6,1
113,26,30,0,2.5,0
359,66,0,1,2.4,1
269,94,0,2,2.5,1
98,30,0,3,2.6,1
435,85,14,0,2.5,0
236,31,0,1,2.4,1
235,6,0,0,2.3,1
448,18,0,1,2.4,1
43,36,0,2,2.7,1
423,62,0,0,2.3,1
249,18,5,0,2.5,0
141,45,0,0,2.3,1
279,22,5,0,2.5,0
28,97,0,0,2.3,1
117,6,0,0,2.3,1
135,57,0,3,2.6,1
388,98,0,0,2.3,1
41,40,0,0,2.3,1
259,20,26,0,2.5,0
334,33,0,1,2.4,1
480,90,0,0,2.3,1
230,17,0,1,2.4,1
177,51,4,0,2.5,0
347,56,0,1,2.4,1
308,27,0,3,2.6,1
315,18,0,1,2.4,1
361,29,0,0,2.3,1
159,3,0,3,2.6,1
24,84,0,2,2.7,1
309,75,0,0,2.3,1
24,46,0,0,2.3,1
448,70,0,1,2.4,1
72,92,26,0,2.5,0
454,56,0,0,2.3,1
161,84,0,1,2.4,1
28,76,0,0,2.3,1
445,31,24,0,2.5,0
318,19,0,1,2.6,1
242,97,8,0,2.5,1
237,69,24,0,2.5,0
306,32,0,1,2.4,1
283,78,0,1,2.4,1
445,11,23,0,2.5,0
175,65,0,1,2.4,1
494,25,25,0,2.5,0
241,40,15,0,2.5,0
234,77,0,0,2.3,1
351,18,24,0,2.5,0
168,62,0,0,2.3,1
163,40,0,1,2.4,1
205,8,0,1,2.4,1
241,56,0,0,2.3,1
8,78,0,0,2.3,1
251,2,0,0,2.3,1
467,92,0,2,2.7,1
327,89,23,0,2.5,0
141,98,1,0,2.5,1
119,64,0,0,2.3,1
161,97,7,0,2.5,0
432,43,0,0,2.3,1
314,45,0,0,2.3,1
182,66,0,1,2.4,1
390,28,0,3,2.6,1
306,82,6,0,2.5,0
44,90,0,1,2.4,1
489,1,29,0,2.5,0
168,34,17,0,2.5,0
475,81,0,0,2.3,1
400,38,0,4,2.7,1
75,70,0,2,2.5,1
107,44,0,2,2.5,1
170,38,0,0,2.3,1
238,91,0,0,2.3,1
471,52,0,0,2.3,1
219,56,0,0,2.3,1
226,89,10,0,2.5,0
200,2,0,0,2.3,1
63,17,0,0,2.3,1
136,42,0,0,2.3,1
342,28,0,1,2.4,1
451,77,0,0,2.3,1
294,81,0,0,2.3,1
360,70,30,0,2.5,0
367,66,0,0,2.3,1
124,52,25,0,2.5,0
79,10,0,2,2.5,1
114,83,0,0,2.3,1
357,86,0,2,2.5,1
298,53,0,0,2.3,1
224,89,9,0,2.5,1
39,54,0,2,2.5,1
335,40,5,0,2.5,0
31,39,0,1,2.6,1
176,70,0,4,2.9000000000000004,1
393,74,0,2,2.5,1
53,10,0,1,2.4,1
20,6,10,0,2.5,0
250,56,0,0,2.3,1
151,17,0,1,2.4,1
414,19,26,0,2.5,0
362,65,0,1,2.6,1
130,78,0,1,2.4,1
289,43,0,2,2.5,1
171,26,22,0,2.5,0
446,94,0,0,2.3,1
137,13,3,0,2.5,1
119,79,0,3,2.6,1
361,23,10,0,2.5,1
340,74,15,0,2.5,0
411,43,12,0,2.5,0
263,88,0,0,2.3,1
64,80,0,0,2.3,1
30,77,0,1,2.4,1
182,49,0,0,2.3,1
284,42,0,0,2.3,1
344,59,6,0,2.5,0
212,1,8,0,2.5,0
329,0,14,0,2.5,0
116,89,28,0,2.5,0
149,91,0,1,2.4,1
41,74,0,0,2.3,1
499,37,0,0,2.3,1
149,92,0,2,2.7,1
470,38,0,0,2.3,1
286,53,0,0,2.3,1
106,51,0,0,2.3,1
496,57,25,0,2.5,0
189,58,24,0,2.5,0
58,80,0,1,2.4,1
378,62,0,1,2.4,1
58,54,30,0,2.5,0
258,77,26,0,2.5,0
13,83,5,0,2.5,0
56,48,0,1,2.4,1
361,65,20,0,2.5,0
319,13,2,0,2.5,1
176,80,26,0,2.5,0
250,42,3,0,2.5,0
128,46,0,0,2.3,1
273,46,0,1,2.4,1
220,97,14,0,2.5,0
194,81,0,0,2.3,1
364,94,0,2,2.5,1
65,8,0,2,2.5,1
209,29,0,0,2.3,1
442,99,0,0,2.3,1
173,81,25,0,2.5,0
171,46,26,0,2.5,0
138,55,21,0,2.5,0
476,37,0,0,2.3,1
274,61,0,0,2.3,1
234,62,0,0,2.3,1
473,50,0,2,2.5,1
124,76,0,1,2.4,1
437,65,13,0,2.5,0
210,8,0,0,2.3,1
301,28,0,2,2.7,1
113,86,23,0,2.5,0
209,66,18,0,2.5,0
455,40,17,0,2.5,0
80,75,0,2,2.7,1
320,29,0,1,2.4,1
78,23,0,0,2.3,1
434,57,0,2,2.5,1
426,19,0,0,2.3,1
47,63,16,0,2.5,0
489,5,0,1,2.4,1
460,52,25,0,2.5,0
290,50,0,1,2.4,1
429,40,22,0,2.5,0
59,22,0,0,2.3,1
225,14,28,0,2.5,0
238,68,29,0,2.5,0
16,47,0,0,2.3,1
436,19,7,0,2.5,0
305,77,11,0,2.5,0
383,79,0,1,2.4,1
243,7,15,0,2.5,0
190,98,0,0,2.3,1
24,32,0,1,2.4,1
278,66,14,0,2.5,0
3,82,24,0,2.5,0
187,78,0,0,2.3,1
10,74,0,3,2.8000000000000003,1
341,58,0,1,2.4,1
294,2,14,0,2.5,0
118,69,0,0,2.3,1
352,45,0,1,2.4,1
26,74,2,0,2.5,0
341,27,0,0,2.3,1
30,65,22,0,2.5,0
20,43,3,0,2.5,0
298,85,0,1,2.4,1
389,44,0,0,2.3,1
226,23,0,1,2.4,1
421,43,0,1,2.4,1
70,85,0,1,2.4,1
470,15,0,0,2.3,1
434,84,0,1,2.4,1
37,56,0,0,2.3,1
110,1,9,0,2.5,0
407,61,0,0,2.3,1
133,5,0,5,2.8000000000000003,1
271,72,19,0,2.5,0
27,73,0,0,2.3,1
15,70,0,1,2.4,1
249,29,14,0,2.5,0
116,37,0,1,2.4,1
174,59,30,0,2.5,0
365,84,0,2,2.5,1
27,56,0,2,2.5,1
135,20,0,0,2.3,1
441,37,0,1,2.4,1
473,93,0,0,2.3,1
117,5,0,2,2.5,1
174,45,0,1,2.4,1
459,15,0,1,2.4,1
330,27,0,0,2.3,1
6,50,0,3,2.6,1
171,78,0,0,2.3,1
183,29,0,0,2.3,1
21,75,4,0,2.5,1
232,67,0,3,2.8000000000000003,1
374,55,0,1,2.4,1
482,85,0,1,2.4,1
208,9,0,1,2.4,1
43,60,0,0,2.3,1
25,38,0,0,2.3,1
401,60,0,2,2.5,1
118,33,0,1,2.4,1
353,20,0,1,2.4,1
184,94,0,0,2.3,1
94,73,20,0,2.5,0
217,99,0,1,2.6,1
114,34,0,1,2.4,1
58,41,17,0,2.5,0
261,59,14,0,2.5,0
414,64,22,0,2.5,0
1,52,0,2,2.7,1
109,77,0,0,2.3,1
324,72,0,1,2.6,1
154,66,0,1,2.4,1
43,87,0,0,2.3,1
483,9,0,0,2.3,1
431,3,0,0,2.3,1
255,25,0,0,2.3,1
199,47,13,0,2.5,0
134,15,0,0,2.3,1
438,28,0,1,2.4,1
337,25,20,0,2.5,0
377,4,0,0,2.3,1
119,28,0,1,2.6,1
137,21,6,0,2.5,0
337,30,16,0,2.5,0
366,84,0,1,2.4,1
115,61,0,0,2.3,1
383,37,0,0,2.3,1
326,32,0,2,2.5,1
102,26,0,0,2.3,1
438,66,19,0,2.5,0
45,15,15,0,2.5,0
385,78,18,0,2.5,0
235,10,0,0,2.3,1
127,86,0,2,2.5,1
300,54,0,0,2.3,1
321,82,0,2,2.7,1
364,28,0,2,2.5,1
463,99,0,3,2.6,1
191,20,0,0,2.3,1
460,14,0,2,2.7,1
76,30,0,0,2.3,1
376,89,0,1,2.4,1
35,69,30,0,2.5,0
46,47,30,0,2.5,0
344,75,12,0,2.5,0
262,21,0,2,2.5,1
450,82,0,3,2.6,1
365,55,0,0,2.3,1
416,36,29,0,2.5,0
42,76,19,0,2.5,0
187,35,0,0,2.3,1
288,87,0,0,2.3,1
121,56,0,1,2.4,1
472,6,26,0,2.5,0
381,10,0,0,2.3,1
223,65,0,0,2.3,1
483,58,0,0,2.3,1
319,75,0,0,2.3,1
272,59,20,0,2.5,0
397,14,0,1,2.6,1
205,82,8,0,2.5,0
322,97,0,0,2.3,1
20,63,0,0,2.3,1
268,73,12,0,2.5,0
59,96,0,0,2.3,1
26,30,0,0,2.3,1
464,68,0,0,2.3,1
197,11,0,1,2.4,1
57,40,0,1,2.4,1
290,57,7,0,2.5,0
375,27,0,0,2.3,1
473,69,0,1,2.4,1
295,65,0,5,3.0000000000000004,1
187,39,0,0,2.3,1
395,62,0,2,2.5,1
240,72,0,1,2.4,1
298,8,0,0,2.3,1
310,82,0,0,2.3,1
304,65,0,0,2.3,1
386,61,16,0,2.5,0
371,58,0,2,2.5,1
266,56,0,2,2.5,1
486,6,0,0,2.3,1
492,76,0,0,2.3,1
455,29,0,1,2.4,1
466,23,0,0,2.3,1
25,5,16,0,2.5,0
110,81,0,0,2.3,1
152,51,0,1,2.4,1
1,94,0,0,2.3,1
139,62,0,1,2.4,1
57,75,0,0,2.3,1
354,73,0,1,2.4,1
32,31,0,1,2.4,1
285,49,0,2,2.7,1
299,68,30,0,2.5,0
96,97,0,1,2.4,1
315,68,0,1,2.6,1
0,12,0,1,2.4,1
232,99,29,0,2.5,0
231,21,0,1,2.4,1
222,72,0,1,2.6,1
64,0,0,1,2.4,1
416,15,0,1,2.4,1
390,81,19,0,2.5,0
375,38,0,0,2.3,1
273,85,3,0,2.5,0
171,17,0,0,2.3,1
310,34,0,0,2.3,1
11,82,0,0,2.3,1
417,75,22,0,2.5,0
327,2,3,0,2.5,0
246,40,0,2,2.7,1
126,61,27,0,2.5,0
124,71,0,1,2.4,1
48,67,0,2,2.7,1
419,62,0,1,2.4,1
40,35,0,1,2.4,1
312,8,19,0,2.5,0
142,74,0,0,2.3,1
80,27,23,0,2.5,0
438,17,0,1,2.6,1
84,85,8,0,2.5,0
12,24,0,1,2.4,1
93,79,3,0,2.5,1
481,61,0,1,2.4,1
8,90,0,3,2.6,1
443,75,0,0,2.3,1
155,33,15,0,2.5,0
200,21,2,0,2.5,0
448,82,0,1,2.4,1
198,91,0,0,2.3,1
291,17,0,1,2.4,1
19,28,0,0,2.3,1
419,74,0,0,2.3,1
278,38,0,1,2.4,1
5,60,0,3,2.6,1
168,74,22,0,2.5,0
177,66,0,0,2.3,1
139,38,14,0,2.5,0
245,83,18,0,2.5,0
428,43,0,1,2.4,1
480,7,0,0,2.3,1
92,44,2,0,2.5,1
102,13,0,0,2.3,1
267,91,0,0,2.3,1
482,95,25,0,2.5,0
416,64,0,1,2.4,1
208,85,0,3,2.6,1
23,16,0,2,2.5,1
235,52,10,0,2.5,0
306,97,0,2,2.5,1
99,59,0,0,2.3,1
86,40,29,0,2.5,0
141,30,0,1,2.4,1
62,91,0,2,2.7,1
86,22,0,0,2.3,1
258,8,0,0,2.3,1
480,10,0,1,2.4,1
366,3,20,0,2.5,0
203,28,2,0,2.5,1
62,73,29,0,2.5,0
462,37,28,0,2.5,0
23,38,0,0,2.3,1
130,98,14,0,2.5,0
339,38,0,0,2.3,1
13,0,0,1,2.4,1
104,80,0,3,2.6,1
347,92,0,0,2.3,1
307,43,0,0,2.3,1
246,42,2,0,2.5,1
458,72,14,0,2.5,0
389,47,1,0,2.5,0
41,8,0,3,2.6,1
394,19,0,2,2.5,1
267,59,0,2,2.5,1
247,46,23,0,2.5,0
129,47,0,0,2.3,1
144,54,0,1,2.6,1
192,37,0,0,2.3,1
364,33,0,1,2.4,1
158,77,0,1,2.6,1
85,74,0,1,2.6,1
206,35,0,1,2.4,1
240,44,0,1,2.4,1
401,22,0,2,2.5,1
25,24,0,0,2.3,1
493,70,0,3,2.8000000000000003,1
167,80,0,1,2.4,1
180,67,0,1,2.6,1
256,72,27,0,2.5,0
259,91,14,0,2.5,0
41,51,0,0,2.3,1
257,81,0,0,2.3,1
273,13,9,0,2.5,0
195,24,0,0,2.3,1
52,91,14,0,2.5,0
171,6,0,1,2.4,1
289,13,17,0,2.5,0
41,94,0,1,2.4,1
194,56,0,0,2.3,1
194,2,0,2,2.5,1
219,61,0,2,2.5,1
26,71,0,1,2.4,1
317,28,0,0,2.3,1
82,78,0,0,2.3,1
327,16,2,0,2.5,1
477,60,0,2,2.5,1
150,9,7,0,2.5,0
397,69,0,1,2.4,1
240,13,16,0,2.5,0
495,2,0,0,2.3,1
284,53,5,0,2.5,1
99,13,0,1,2.4,1
121,88,0,2,2.7,1
360,70,0,0,2.3,1
102,87,0,0,2.3,1
417,4,0,4,2.7,1
281,96,17,0,2.5,1
388,29,0,0,2.3,1
162,80,0,2,2.7,1
319,15,0,1,2.4,1
80,54,0,0,2.3,1
285,42,0,1,2.4,1
29,79,0,0,2.3,1
335,41,0,1,2.4,1
227,17,0,1,2.4,1
151,84,0,0,2.3,1
77,22,0,2,2.7,1
183,75,13,0,2.5,0
229,5,0,2,2.5,1
31,72,3,0,2.5,0
469,60,0,0,2.3,1
328,13,0,0,2.3,1
182,44,0,2,2.5,1
200,61,7,0,2.5,0
499,61,0,1,2.4,1
331,91,2,0,2.5,0
31,54,0,0,2.3,1
314,38,0,2,2.5,1
253,17,28,0,2.5,0
457,86,16,0,2.5,0
87,59,0,0,2.3,1
299,32,28,0,2.5,0
473,42,6,0,2.5,0
115,10,22,0,2.5,0
61,14,0,3,2.8000000000000003,1
153,41,0,1,2.4,1
405,45,0,2,2.5,1
312,84,0,0,2.3,1
310,38,1,0,2.5,1
295,66,0,0,2.3,1
94,81,4,0,2.5,0
360,29,0,0,2.3,1
234,31,0,0,2.3,1
124,94,19,0,2.5,0
437,74,0,0,2.3,1
294,95,0,0,2.3,1
226,40,0,1,2.4,1
220,4,3,0,2.5,0
491,75,0,0,2.3,1
422,12,0,0,2.3,1
375,91,0,0,2.3,1
486,63,6,0,2.5,0
142,21,0,3,2.6,1
117,58,0,0,2.3,1
280,13,0,0,2.3,1
367,37,0,2,2.5,1
212,25,27,0,2.5,0
446,82,0,2,2.5,1
394,96,0,1,2.6,1
499,68,0,1,2.4,1
118,33,0,2,2.5,1
369,93,0,1,2.4,1
283,58,0,1,2.4,1
495,57,0,1,2.4,1
114,3,5,0,2.5,0
411,97,0,1,2.4,1
246,90,0,3,2.8000000000000003,1
51,26,0,0,2.3,1
417,64,0,2,2.7,1
183,82,0,1,2.4,1
132,84,23,0,2.5,0
176,2,0,2,2.5,1
0,56,22,0,2.5,0
334,76,0,0,2.3,1
273,0,0,1,2.4,1
473,59,0,1,2.4,1
302,64,0,0,2.3,1
221,54,0,0,2.3,1
237,11,23,0,2.5,0
472,79,25,0,2.5,0
317,94,0,0,2.3,1
422,97,0,1,2.4,1
435,94,22,0,2.5,0
364,5,0,0,2.3,1
55,61,0,0,2.3,1
113,24,0,0,2.3,1
260,86,0,0,2.3,1
260,53,0,2,2.7,1
249,70,0,0,2.3,1
400,93,0,0,2.3,1
368,43,0,0,2.3,1
51,72,16,0,2.5,0
280,83,0,0,2.3,1
482,44,24,0,2.5,0
466,66,6,0,2.5,0
188,52,0,2,2.5,1
68,83,18,0,2.5,0
141,76,0,0,2.3,1
282,20,0,1,2.4,1
149,38,5,0,2.5,1
394,40,25,0,2.5,0
477,75,0,0,2.3,1
28,25,0,0,2.3,1
50,94,0,0,2.3,1
188,28,0,1,2.4,1
423,65,0,1,2.4,1
337,75,0,0,2.3,1
117,95,0,2,2.5,1
118,7,0,1,2.4,1
426,20,27,0,2.5,0
388,4,0,0,2.3,1
36,9,0,1,2.4,1
466,14,0,1,2.4,1
120,94,0,2,2.5,1
459,16,0,0,2.3,1
358,81,12,0,2.5,0
202,79,0,2,2.5,1
162,92,0,0,2.3,1
348,78,0,1,2.4,1
364,16,0,0,2.3,1
443,44,0,3,2.6,1
494,60,0,1,2.4,1
493,9,0,1,2.4,1
284,4,12,0,2.5,0
35,74,0,0,2.3,1
226,15,0,0,2.3,1
133,33,9,0,2.5,0
222,30,18,0,2.5,0
363,73,0,0,2.3,1
477,92,0,3,2.6,1
27,94,0,1,2.4,1
205,64,5,0,2.5,0
140,96,0,1,2.4,1
98,22,0,3,2.6,1
298,69,30,0,2.5,0
162,39,0,0,2.3,1
378,5,0,0,2.3,1
62,62,0,1,2.4,1
499,9,0,0,2.3,1
122,20,0,0,2.3,1
467,79,23,0,2.5,0
426,88,0,2,2.5,1
349,50,0,4,2.7,1
102,91,0,2,2.5,1
499,43,0,0,2.3,1
78,93,0,2,2.7,1
381,67,0,1,2.4,1
210,62,0,0,2.3,1
489,78,0,2,2.5,1
397,33,0,3,2.6,1
297,68,0,1,2.4,1
231,27,0,1,2.4,1
439,85,11,0,2.5,0
476,28,0,0,2.3,1
136,51,0,2,2.7,1
259,73,23,0,2.5,0
490,93,0,1,2.4,1
344,53,0,0,2.3,1
66,53,0,0,2.3,1
348,5,25,0,2.5,0
352,61,0,0,2.3,1
197,81,3,0,2.5,0
360,69,0,1,2.6,1
484,89,0,0,2.3,1
486,74,0,2,2.5,1
397,7,0,1,2.4,1
174,66,0,0,2.3,1
383,69,0,0,2.3,1
54,7,0,2,2.7,1
314,24,29,0,2.5,0
470,61,0,1,2.6,1
108,49,0,0,2.3,1
289,54,17,0,2.5,0
187,54,0,1,2.4,1
375,62,10,0,2.5,1
496,21,0,1,2.4,1
324,39,0,0,2.3,1
347,92,0,1,2.4,1
193,71,0,0,2.3,1
340,23,18,0,2.5,0
380,60,0,0,2.3,1
442,23,0,1,2.6,1
248,14,22,0,2.5,0
13,74,0,2,2.5,1
335,0,0,1,2.4,1
453,73,0,1,2.4,1
300,96,0,1,2.4,1
365,86,17,0,2.5,0
129,70,0,1,2.4,1
297,87,0,2,2.5,1
159,78,0,1,2.4,1
136,93,0,2,2.7,1
363,53,0,0,2.3,1
19,60,0,0,2.3,1
258,12,0,0,2.3,1
3,88,0,3,2.8000000000000003,1
62,6,0,0,2.3,1
476,62,0,2,2.5,1
163,39,0,1,2.4,1
18,86,0,1,2.4,1
156,78,0,0,2.3,1
247,47,0,0,2.3,1
466,18,0,1,2.4,1
210,29,0,0,2.3,1
264,43,2,0,2.5,0
409,75,0,1,2.4,1
487,52,0,1,2.4,1
109,70,0,1,2.4,1
52,47,0,4,2.7,1
302,87,0,1,2.4,1
200,32,0,3,2.6,1
455,97,24,0,2.5,0
33,49,0,0,2.3,1
215,5,25,0,2.5,0
127,95,0,1,2.4,1
210,88,0,1,2.6,1
